time,ref,tau,err,theta_m,dtheta_m,ddtheta_m,tau_s,tau_m
0.181,0,-0.00384535240870142,0.00384535240870142,0.0170558588167345,0.219532275240535,1.33589951596821,-0.00384535240870142,0.0340696271399961
0.182,0,-0.00384905513349416,0.00384905513349416,0.0172761501285138,0.220866837019729,1.33456177919461,-0.00384905513349416,0.0341029982089606
0.183,0,-0.00385233206145995,0.00385233206145995,0.017497775783045,0.222199849268079,1.33301224834933,-0.00385233206145995,0.0341295630959391
0.184,0,-0.00385489806356346,0.00385489806356346,0.0177207340514062,0.223530954646565,1.33110537848668,-0.00385489806356346,0.0341470563076784
0.185,0,-0.00385650442174812,0.00385650442174812,0.017945022783905,0.224859669305331,1.32871465876574,-0.00385650442174812,0.0341536665710805
0.186,0,-0.00385695024289721,0.00385695024289721,0.0181706392959373,0.226185407716638,1.3257384113067,-0.00385695024289721,0.0341481147132036
0.187,0,-0.00385609116723418,0.00385609116723418,0.0183975802808879,0.227507511905399,1.32210418876094,-0.00385609116723418,0.0341297027937603
0.188,0,-0.003853845010416,0.003853845010416,0.0186258417536833,0.228825283494767,1.31777158936841,-0.003853845010416,0.0340983328261295
0.189,0,-0.00385019414173085,0.00385019414173085,0.0188554190269698,0.230138016887155,1.31273339238755,-0.00385019414173085,0.0340544949880602
0.19,0,-0.00384518456937148,0.00384518456937148,0.0190863067202105,0.231445031890524,1.30701500336966,-0.00384518456937148,0.0339992267509599
0.191,0,-0.0038389218691405,0.0038389218691405,0.0193184988003356,0.232745704174045,1.30067228352029,-0.0038389218691405,0.0339340457710171
0.192,0,-0.00383156424692901,0.00383156424692901,0.0195519886510435,0.234039492090162,1.29378791611742,-0.00383156424692901,0.0338608606179423
0.193,0,-0.00382331316059574,0.00382331316059574,0.0197867691664968,0.235325958621998,1.28646653183545,-0.00382331316059574,0.033781864413368
0.194,0,-0.00381440203710941,0.00381440203710941,0.0200228328640551,0.236604787492783,1.27882887078501,-0.00381440203710941,0.0336994171646501
0.195,0,-0.00380508370128735,0.00380508370128735,0.0202601720098803,0.237875792792316,1.27100529953303,-0.00380508370128735,0.0336159229862833
0.196,0,-0.00379561717988447,0.00379561717988447,0.0204987787507785,0.239138921817198,1.2631290248826,-0.00379561717988447,0.0335337084859082
0.197,0,-0.00378625455774231,0.00378625455774231,0.0207386452455103,0.240394251169122,1.25532935192374,-0.00378625455774231,0.0334549083609536
